Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C0490,P0057,Clothing,142.73,2024-09-25 11:48:38.410071
C0490,P0001,Home & Kitchen,414.6,2024-09-19 11:48:38.410071
C0490,P0024,Clothing,100.87,2025-01-16 11:48:38.410071
C0490,P0029,Electronics,2111.12,2024-11-19 11:48:38.410071
C0490,P0022,Electronics,1353.17,2025-03-08 11:48:38.410071
C0490,P0002,Books,64.37,2025-02-22 11:48:38.410071
C0490,P0057,Clothing,154.84,2024-10-11 11:48:38.410071
C0490,P0057,Clothing,150.94,2024-09-19 11:48:38.410071
C0490,P0054,Electronics,559.13,2024-08-22 11:48:38.410071
C0490,P0004,Books,111.15,2024-12-12 11:48:38.410071
C0490,P0041,Electronics,1957.4,2024-10-05 11:48:38.410071
C0490,P0047,Clothing,232.65,2025-01-05 11:48:38.410071
C0490,P0029,Electronics,2198.97,2024-11-25 11:48:38.410071
C0490,P0028,Electronics,2606.19,2024-09-20 11:48:38.410071
C0490,P0007,Groceries,18.21,2024-10-23 11:48:38.410071
C0491,P0018,Toys,27.02,2025-03-05 11:48:38.410071
C0491,P0006,Clothing,78.53,2024-12-19 11:48:38.410071
C0491,P0046,Electronics,453.52,2024-11-18 11:48:38.410071
C0491,P0055,Clothing,140.89,2024-10-16 11:48:38.410071
C0491,P0028,Electronics,1430.53,2024-09-02 11:48:38.410071
C0491,P0053,Clothing,125.19,2024-09-02 11:48:38.410071
C0491,P0037,Toys,57.89,2024-09-08 11:48:38.410071
C0491,P0013,Toys,61.87,2025-01-16 11:48:38.410071
C0491,P0028,Electronics,1611.56,2024-09-20 11:48:38.410071
C0491,P0004,Books,69.02,2024-12-31 11:48:38.410071
C0491,P0019,Clothing,172.2,2024-10-23 11:48:38.410071
C0491,P0006,Clothing,60.89,2025-02-09 11:48:38.410071
C0491,P0032,Clothing,91.55,2025-02-15 11:48:38.410071
C0491,P0004,Books,67.9,2024-09-02 11:48:38.410071
C0491,P0041,Electronics,1210.34,2024-11-18 11:48:38.410071
C0491,P0060,Home & Kitchen,273.25,2025-01-09 11:48:38.410071
C0491,P0047,Clothing,138.4,2024-12-11 11:48:38.410071
C0491,P0032,Clothing,142.75,2025-03-07 11:48:38.410071
C0491,P0053,Clothing,111.39,2024-11-20 11:48:38.410071
C0492,P0036,Toys,53.7,2025-03-05 11:48:38.410071
C0492,P0059,Home & Kitchen,225.15,2024-12-04 11:48:38.410071
C0492,P0035,Toys,40.19,2024-10-20 11:48:38.410071
C0492,P0016,Home & Kitchen,584.58,2024-09-14 11:48:38.410071
C0492,P0034,Home & Kitchen,141.97,2024-10-21 11:48:38.410071
C0492,P0001,Home & Kitchen,329.23,2024-09-15 11:48:38.410071
C0492,P0022,Electronics,1074.72,2025-03-02 11:48:38.410071
C0492,P0011,Home & Kitchen,409.13,2024-12-27 11:48:38.410071
C0492,P0058,Home & Kitchen,649.46,2024-08-24 11:48:38.410071
C0492,P0033,Home & Kitchen,539.83,2025-03-08 11:48:38.410071
C0492,P0034,Home & Kitchen,141.32,2024-09-12 11:48:38.410071
C0492,P0011,Home & Kitchen,503.51,2025-03-01 11:48:38.410071
C0492,P0013,Toys,82.21,2024-12-04 11:48:38.410071
C0492,P0011,Home & Kitchen,571.29,2024-12-28 11:48:38.410071
C0492,P0027,Home & Kitchen,382.14,2025-02-05 11:48:38.410071
C0492,P0040,Home & Kitchen,154.79,2024-09-24 11:48:38.410071
C0492,P0017,Toys,108.73,2025-02-18 11:48:38.410071
C0493,P0002,Books,48.51,2025-02-14 11:48:38.410071
C0493,P0045,Books,17.43,2024-10-07 11:48:38.410071
C0493,P0015,Clothing,207.61,2024-12-11 11:48:38.410071
C0493,P0010,Books,90.72,2024-12-14 11:48:38.410071
C0493,P0059,Home & Kitchen,519.78,2024-08-30 11:48:38.410071
C0493,P0045,Books,23.45,2024-11-18 11:48:38.410071
C0493,P0035,Toys,38.1,2024-12-21 11:48:38.410071
C0493,P0018,Toys,43.73,2024-11-28 11:48:38.410071
C0493,P0002,Books,36.44,2024-10-07 11:48:38.410071
C0493,P0005,Books,52.08,2024-12-07 11:48:38.410071
C0493,P0049,Electronics,2371.89,2024-12-31 11:48:38.410071
C0493,P0026,Books,59.62,2024-12-05 11:48:38.410071
C0493,P0002,Books,41.5,2024-12-23 11:48:38.410071
C0493,P0002,Books,45.0,2025-01-08 11:48:38.410071
C0493,P0025,Toys,73.65,2025-02-05 11:48:38.410071
C0494,P0051,Toys,81.03,2024-09-27 11:48:38.410071
C0494,P0031,Groceries,57.33,2024-12-07 11:48:38.410071
C0494,P0017,Toys,71.74,2024-09-25 11:48:38.410071
C0494,P0055,Clothing,145.83,2024-09-03 11:48:38.410071
C0494,P0051,Toys,9.72,2024-09-22 11:48:38.410071
C0494,P0023,Home & Kitchen,130.88,2024-09-01 11:48:38.410071
C0494,P0015,Clothing,198.98,2024-12-04 11:48:38.410071
C0494,P0048,Home & Kitchen,212.31,2024-11-10 11:48:38.410071
C0494,P0011,Home & Kitchen,595.94,2025-02-27 11:48:38.410071
C0494,P0034,Home & Kitchen,151.98,2024-08-30 11:48:38.410071
C0494,P0038,Groceries,36.22,2025-02-04 11:48:38.410071
C0494,P0003,Groceries,38.81,2024-10-21 11:48:38.410071
C0494,P0035,Toys,44.65,2025-02-01 11:48:38.410071
C0494,P0042,Groceries,33.35,2025-01-04 11:48:38.410071
C0494,P0040,Home & Kitchen,266.1,2025-02-17 11:48:38.410071
C0494,P0014,Books,23.51,2025-02-15 11:48:38.410071
C0494,P0024,Clothing,82.39,2024-11-06 11:48:38.410071
C0494,P0011,Home & Kitchen,490.66,2025-02-15 11:48:38.410071
C0494,P0001,Home & Kitchen,342.66,2024-10-01 11:48:38.410071
C0494,P0039,Home & Kitchen,478.37,2025-01-20 11:48:38.410071
C0494,P0023,Home & Kitchen,168.76,2025-01-15 11:48:38.410071
C0494,P0059,Home & Kitchen,352.8,2025-01-18 11:48:38.410071
C0495,P0044,Groceries,34.42,2024-11-27 11:48:38.410071
C0495,P0010,Books,51.03,2024-12-22 11:48:38.410071
C0495,P0053,Clothing,91.35,2024-10-07 11:48:38.410071
C0496,P0017,Toys,65.31,2025-02-09 11:48:38.410071
C0496,P0044,Groceries,36.53,2024-11-23 11:48:38.410071
C0496,P0004,Books,59.94,2024-10-31 11:48:38.410071
C0496,P0015,Clothing,118.67,2024-11-23 11:48:38.410071
C0496,P0032,Clothing,148.27,2024-12-20 11:48:38.410071
C0496,P0043,Books,36.91,2024-12-20 11:48:38.410071
C0496,P0028,Electronics,1377.24,2024-10-20 11:48:38.410071
C0496,P0029,Electronics,798.6,2025-03-01 11:48:38.410071
C0496,P0055,Clothing,142.3,2024-10-10 11:48:38.410071
C0496,P0035,Toys,28.22,2025-01-17 11:48:38.410071
C0497,P0051,Toys,65.27,2024-09-16 11:48:38.410071
C0497,P0014,Books,16.63,2024-09-04 11:48:38.410071
C0497,P0018,Toys,33.54,2024-12-06 11:48:38.410071
C0497,P0001,Home & Kitchen,313.16,2024-12-15 11:48:38.410071
C0497,P0018,Toys,36.8,2025-03-15 11:48:38.410071
C0497,P0006,Clothing,143.03,2024-12-01 11:48:38.410071
C0497,P0013,Toys,79.3,2025-02-03 11:48:38.410071
C0497,P0032,Clothing,120.28,2025-02-03 11:48:38.410071
C0497,P0015,Clothing,175.64,2025-01-04 11:48:38.410071
C0497,P0056,Books,90.37,2025-02-09 11:48:38.410071
C0497,P0039,Home & Kitchen,526.43,2025-01-17 11:48:38.410071
C0497,P0051,Toys,71.99,2025-03-05 11:48:38.410071
C0497,P0015,Clothing,223.32,2024-09-15 11:48:38.410071
C0497,P0055,Clothing,176.19,2024-08-23 11:48:38.410071
C0497,P0023,Home & Kitchen,192.74,2025-01-15 11:48:38.410071
C0497,P0013,Toys,81.47,2024-12-26 11:48:38.410071
C0497,P0055,Clothing,247.03,2024-09-05 11:48:38.410071
C0497,P0014,Books,20.88,2024-10-23 11:48:38.410071
C0497,P0015,Clothing,189.55,2024-09-28 11:48:38.410071
C0497,P0055,Clothing,177.78,2024-11-17 11:48:38.410071
C0497,P0057,Clothing,129.56,2024-10-16 11:48:38.410071
C0497,P0036,Toys,56.46,2024-12-25 11:48:38.410071
C0497,P0018,Toys,35.0,2024-08-20 11:48:38.410071
C0497,P0032,Clothing,168.13,2024-08-24 11:48:38.410071
C0498,P0038,Groceries,31.92,2024-12-03 11:48:38.410071
C0498,P0004,Books,78.59,2025-02-04 11:48:38.410071
C0498,P0024,Clothing,50.06,2024-10-03 11:48:38.410071
C0498,P0014,Books,19.34,2024-09-08 11:48:38.410071
C0498,P0015,Clothing,197.72,2024-09-10 11:48:38.410071
C0498,P0043,Books,49.28,2024-12-26 11:48:38.410071
C0498,P0032,Clothing,174.9,2025-01-16 11:48:38.410071
C0498,P0052,Clothing,154.51,2025-01-18 11:48:38.410071
C0498,P0019,Clothing,169.21,2024-12-25 11:48:38.410071
C0499,P0037,Toys,63.09,2025-02-26 11:48:38.410071
C0499,P0043,Books,46.88,2025-02-05 11:48:38.410071
C0499,P0023,Home & Kitchen,58.15,2024-08-30 11:48:38.410071
C0499,P0028,Electronics,1602.05,2024-11-16 11:48:38.410071
C0500,P0007,Groceries,10.11,2024-10-23 11:48:38.410071
C0500,P0015,Clothing,146.67,2024-12-04 11:48:38.410071
C0500,P0041,Electronics,1182.22,2024-08-29 11:48:38.410071
C0500,P0020,Home & Kitchen,346.6,2025-01-29 11:48:38.410071
C0500,P0045,Books,14.16,2024-10-29 11:48:38.410071
C0500,P0026,Books,36.68,2024-11-11 11:48:38.410071
C0500,P0041,Electronics,1077.57,2025-03-05 11:48:38.410071
C0500,P0048,Home & Kitchen,169.19,2025-03-12 11:48:38.410071
C0501,P0018,Toys,32.9,2024-11-27 11:48:38.410071
C0501,P0060,Home & Kitchen,243.75,2024-08-29 11:48:38.410071
C0501,P0050,Home & Kitchen,423.08,2024-12-03 11:48:38.410071
C0501,P0037,Toys,52.7,2025-01-21 11:48:38.410071
C0501,P0014,Books,18.85,2024-10-20 11:48:38.410071
C0502,P0022,Electronics,927.81,2024-12-05 11:48:38.410071
C0502,P0032,Clothing,168.96,2024-12-26 11:48:38.410071
C0502,P0013,Toys,98.51,2024-12-09 11:48:38.410071
C0502,P0015,Clothing,247.82,2024-11-12 11:48:38.410071
C0502,P0029,Electronics,1842.74,2024-09-27 11:48:38.410071
C0502,P0052,Clothing,202.87,2024-10-19 11:48:38.410071
C0502,P0008,Groceries,41.25,2025-01-04 11:48:38.410071
C0502,P0025,Toys,74.2,2025-01-11 11:48:38.410071
C0503,P0039,Home & Kitchen,756.18,2024-11-28 11:48:38.410071
C0503,P0056,Books,124.46,2024-10-15 11:48:38.410071
C0503,P0018,Toys,108.99,2024-12-07 11:48:38.410071
C0503,P0034,Home & Kitchen,194.75,2024-11-27 11:48:38.410071
C0503,P0046,Electronics,1464.27,2025-02-26 11:48:38.410071
C0503,P0017,Toys,103.92,2025-01-12 11:48:38.410071
C0503,P0059,Home & Kitchen,267.41,2025-01-24 11:48:38.410071
C0503,P0011,Home & Kitchen,634.81,2024-11-02 11:48:38.410071
C0503,P0056,Books,141.58,2024-09-15 11:48:38.410071
C0503,P0028,Electronics,2341.62,2025-02-19 11:48:38.410071
C0503,P0018,Toys,109.82,2025-02-27 11:48:38.410071
C0503,P0050,Home & Kitchen,791.39,2024-10-09 11:48:38.410071
C0503,P0020,Home & Kitchen,714.78,2024-10-16 11:48:38.410071
C0503,P0003,Groceries,63.05,2024-11-30 11:48:38.410071
C0504,P0001,Home & Kitchen,197.82,2024-10-20 11:48:38.410071
C0504,P0039,Home & Kitchen,303.24,2024-11-08 11:48:38.410071
C0504,P0027,Home & Kitchen,328.88,2024-11-28 11:48:38.410071
C0504,P0013,Toys,51.57,2025-02-13 11:48:38.410071
C0504,P0060,Home & Kitchen,218.29,2024-11-18 11:48:38.410071
C0504,P0023,Home & Kitchen,82.29,2025-02-26 11:48:38.410071
C0504,P0011,Home & Kitchen,315.28,2024-10-24 11:48:38.410071
C0504,P0027,Home & Kitchen,289.24,2024-12-05 11:48:38.410071
C0504,P0050,Home & Kitchen,317.06,2024-10-06 11:48:38.410071
C0504,P0044,Groceries,31.79,2024-08-25 11:48:38.410071
C0504,P0053,Clothing,100.0,2024-09-03 11:48:38.410071
C0504,P0015,Clothing,131.27,2024-12-19 11:48:38.410071
C0504,P0050,Home & Kitchen,313.57,2024-09-19 11:48:38.410071
C0504,P0013,Toys,48.9,2025-01-02 11:48:38.410071
C0504,P0006,Clothing,91.04,2025-02-20 11:48:38.410071
C0504,P0054,Electronics,555.08,2024-12-14 11:48:38.410071
C0504,P0029,Electronics,350.17,2024-09-11 11:48:38.410071
C0505,P0026,Books,62.31,2024-10-26 11:48:38.410071
C0505,P0024,Clothing,109.24,2024-09-13 11:48:38.410071
C0505,P0019,Clothing,279.03,2025-01-24 11:48:38.410071
C0505,P0052,Clothing,254.68,2025-01-25 11:48:38.410071
C0505,P0031,Groceries,69.02,2025-01-04 11:48:38.410071
C0505,P0044,Groceries,69.7,2025-01-02 11:48:38.410071
C0505,P0044,Groceries,64.37,2024-10-20 11:48:38.410071
C0505,P0055,Clothing,210.3,2025-01-23 11:48:38.410071
C0505,P0052,Clothing,219.61,2024-12-25 11:48:38.410071
C0505,P0054,Electronics,532.34,2025-02-10 11:48:38.410071
C0505,P0046,Electronics,899.79,2024-11-13 11:48:38.410071
C0505,P0006,Clothing,80.48,2024-11-06 11:48:38.410071
C0506,P0005,Books,25.22,2025-01-22 11:48:38.410071
C0506,P0005,Books,24.23,2025-02-07 11:48:38.410071
C0506,P0053,Clothing,106.99,2025-02-09 11:48:38.410071
C0506,P0052,Clothing,109.46,2024-10-20 11:48:38.410071
C0506,P0036,Toys,16.85,2024-08-29 11:48:38.410071
C0507,P0007,Groceries,5.45,2024-12-17 11:48:38.410071
C0507,P0003,Groceries,27.24,2025-02-20 11:48:38.410071
C0507,P0039,Home & Kitchen,351.37,2025-01-17 11:48:38.410071
C0507,P0031,Groceries,33.62,2025-01-07 11:48:38.410071
C0507,P0009,Groceries,17.0,2024-11-06 11:48:38.410071
C0507,P0008,Groceries,22.51,2025-02-15 11:48:38.410071
C0507,P0032,Clothing,99.71,2025-01-13 11:48:38.410071
C0507,P0006,Clothing,63.58,2025-01-18 11:48:38.410071
C0507,P0003,Groceries,24.24,2024-08-19 11:48:38.410071
C0507,P0057,Clothing,74.97,2025-02-01 11:48:38.410071
C0507,P0032,Clothing,114.67,2024-09-21 11:48:38.410071
C0507,P0032,Clothing,88.73,2025-01-13 11:48:38.410071
C0508,P0041,Electronics,2182.86,2024-11-01 11:48:38.410071
C0508,P0054,Electronics,871.86,2025-02-08 11:48:38.410071
C0508,P0054,Electronics,1286.15,2025-02-23 11:48:38.410071
C0508,P0041,Electronics,1887.0,2024-12-07 11:48:38.410071
C0508,P0029,Electronics,2472.64,2024-08-30 11:48:38.410071
C0508,P0005,Books,62.32,2024-10-24 11:48:38.410071
C0508,P0029,Electronics,1358.41,2025-03-08 11:48:38.410071
C0508,P0051,Toys,88.61,2024-11-19 11:48:38.410071
C0508,P0013,Toys,113.0,2024-11-13 11:48:38.410071
C0508,P0014,Books,33.87,2025-03-06 11:48:38.410071
C0508,P0010,Books,111.04,2024-10-13 11:48:38.410071
C0508,P0046,Electronics,526.89,2025-03-12 11:48:38.410071
C0508,P0028,Electronics,2869.72,2024-09-20 11:48:38.410071
C0508,P0035,Toys,64.69,2024-11-20 11:48:38.410071
C0509,P0019,Clothing,95.59,2024-11-23 11:48:38.410071
C0509,P0026,Books,20.19,2024-10-04 11:48:38.410071
C0509,P0003,Groceries,16.48,2024-10-31 11:48:38.410071
C0509,P0030,Groceries,9.79,2025-01-26 11:48:38.410071
C0509,P0009,Groceries,18.45,2024-11-14 11:48:38.410071
C0509,P0031,Groceries,21.47,2024-08-20 11:48:38.410071
C0509,P0022,Electronics,283.04,2024-10-04 11:48:38.410071
C0509,P0008,Groceries,22.06,2024-11-01 11:48:38.410071
C0509,P0043,Books,22.2,2025-03-10 11:48:38.410071
C0509,P0038,Groceries,15.75,2024-12-18 11:48:38.410071
C0509,P0030,Groceries,9.88,2024-09-21 11:48:38.410071
C0509,P0003,Groceries,16.43,2024-11-25 11:48:38.410071
C0509,P0014,Books,10.16,2024-10-02 11:48:38.410071
C0509,P0007,Groceries,3.24,2024-09-12 11:48:38.410071
C0509,P0012,Groceries,9.29,2024-12-24 11:48:38.410071
C0509,P0026,Books,25.98,2024-12-28 11:48:38.410071
C0509,P0042,Groceries,12.61,2024-08-19 11:48:38.410071
C0510,P0057,Clothing,151.42,2024-12-17 11:48:38.410071
C0510,P0034,Home & Kitchen,183.27,2024-11-27 11:48:38.410071
C0510,P0016,Home & Kitchen,554.1,2025-01-08 11:48:38.410071
C0510,P0019,Clothing,257.37,2024-09-07 11:48:38.410071
C0510,P0053,Clothing,240.15,2024-11-17 11:48:38.410071
C0510,P0060,Home & Kitchen,446.16,2024-08-21 11:48:38.410071
C0510,P0019,Clothing,294.38,2024-12-10 11:48:38.410071
C0510,P0035,Toys,60.39,2024-11-30 11:48:38.410071
C0510,P0052,Clothing,179.69,2025-01-28 11:48:38.410071
C0510,P0015,Clothing,287.62,2025-02-20 11:48:38.410071
C0510,P0028,Electronics,2243.5,2024-08-31 11:48:38.410071
C0510,P0050,Home & Kitchen,777.74,2024-10-15 11:48:38.410071
C0510,P0036,Toys,51.7,2024-12-18 11:48:38.410071
C0510,P0044,Groceries,70.86,2024-11-14 11:48:38.410071
C0510,P0013,Toys,101.21,2025-02-26 11:48:38.410071
C0510,P0019,Clothing,238.77,2024-11-15 11:48:38.410071
C0510,P0055,Clothing,158.82,2024-10-24 11:48:38.410071
C0510,P0011,Home & Kitchen,675.49,2024-09-19 11:48:38.410071
C0510,P0058,Home & Kitchen,624.88,2025-02-11 11:48:38.410071
C0511,P0014,Books,8.14,2024-11-09 11:48:38.410071
C0511,P0014,Books,6.58,2025-02-26 11:48:38.410071
C0511,P0052,Clothing,64.77,2025-02-07 11:48:38.410071
C0511,P0047,Clothing,71.09,2025-02-01 11:48:38.410071
C0511,P0036,Toys,34.88,2024-12-15 11:48:38.410071
C0511,P0015,Clothing,72.29,2024-10-07 11:48:38.410071
C0511,P0019,Clothing,95.2,2024-10-06 11:48:38.410071
C0511,P0012,Groceries,9.82,2024-12-10 11:48:38.410071
C0511,P0053,Clothing,64.84,2025-01-22 11:48:38.410071
C0511,P0004,Books,37.11,2025-01-23 11:48:38.410071
C0511,P0041,Electronics,613.11,2025-03-04 11:48:38.410071
C0511,P0014,Books,9.55,2024-10-19 11:48:38.410071
C0511,P0008,Groceries,17.43,2025-02-07 11:48:38.410071
C0511,P0009,Groceries,17.11,2024-08-25 11:48:38.410071
C0511,P0055,Clothing,67.03,2025-01-07 11:48:38.410071
C0511,P0015,Clothing,94.11,2024-09-30 11:48:38.410071
C0511,P0006,Clothing,52.93,2024-11-16 11:48:38.410071
C0512,P0054,Electronics,1036.52,2024-09-02 11:48:38.410071
C0512,P0058,Home & Kitchen,443.65,2025-01-20 11:48:38.410071
C0512,P0054,Electronics,322.01,2024-10-20 11:48:38.410071
C0512,P0049,Electronics,1859.14,2024-11-10 11:48:38.410071
C0512,P0041,Electronics,1182.92,2024-08-26 11:48:38.410071
C0513,P0009,Groceries,30.69,2025-03-08 11:48:38.410071
C0513,P0046,Electronics,2160.15,2025-01-04 11:48:38.410071
C0513,P0056,Books,132.3,2024-10-25 11:48:38.410071
C0513,P0009,Groceries,56.07,2024-11-10 11:48:38.410071
C0513,P0001,Home & Kitchen,441.88,2024-08-21 11:48:38.410071
C0513,P0004,Books,120.65,2025-02-13 11:48:38.410071
C0513,P0054,Electronics,1021.61,2025-02-17 11:48:38.410071
C0513,P0039,Home & Kitchen,644.28,2024-12-17 11:48:38.410071
C0513,P0052,Clothing,219.13,2024-09-04 11:48:38.410071
C0513,P0014,Books,24.66,2024-10-01 11:48:38.410071
C0513,P0021,Books,95.9,2025-02-05 11:48:38.410071
C0513,P0022,Electronics,1454.79,2024-12-05 11:48:38.410071
C0513,P0055,Clothing,333.73,2024-10-10 11:48:38.410071
C0513,P0015,Clothing,267.0,2025-02-10 11:48:38.410071
C0513,P0009,Groceries,36.41,2025-01-23 11:48:38.410071
C0513,P0055,Clothing,153.73,2025-03-06 11:48:38.410071
C0513,P0047,Clothing,227.34,2025-01-29 11:48:38.410071
C0513,P0015,Clothing,237.5,2025-01-17 11:48:38.410071
C0513,P0055,Clothing,248.26,2024-12-12 11:48:38.410071
C0513,P0037,Toys,107.05,2024-10-22 11:48:38.410071
C0513,P0040,Home & Kitchen,277.35,2025-01-10 11:48:38.410071
C0513,P0055,Clothing,248.72,2025-01-15 11:48:38.410071
C0514,P0054,Electronics,1063.17,2024-09-26 11:48:38.410071
C0514,P0029,Electronics,2117.25,2024-09-02 11:48:38.410071
C0514,P0038,Groceries,40.49,2024-11-06 11:48:38.410071
C0514,P0051,Toys,15.42,2024-09-21 11:48:38.410071
C0514,P0019,Clothing,180.04,2024-12-11 11:48:38.410071
C0514,P0001,Home & Kitchen,325.67,2024-10-16 11:48:38.410071
C0514,P0037,Toys,77.77,2025-02-20 11:48:38.410071
C0514,P0035,Toys,31.92,2024-10-01 11:48:38.410071
C0514,P0054,Electronics,922.51,2024-10-09 11:48:38.410071
C0514,P0046,Electronics,1016.75,2024-10-14 11:48:38.410071
C0514,P0024,Clothing,47.99,2024-12-29 11:48:38.410071
C0514,P0017,Toys,54.19,2025-03-08 11:48:38.410071
C0514,P0051,Toys,9.91,2024-09-15 11:48:38.410071
C0514,P0028,Electronics,2135.26,2025-03-15 11:48:38.410071
C0514,P0028,Electronics,2170.48,2025-01-10 11:48:38.410071
C0514,P0013,Toys,82.76,2024-12-28 11:48:38.410071
C0514,P0025,Toys,55.13,2025-01-07 11:48:38.410071
C0514,P0013,Toys,84.03,2024-09-18 11:48:38.410071
C0514,P0019,Clothing,178.37,2024-08-21 11:48:38.410071
C0514,P0003,Groceries,37.27,2024-08-18 11:48:38.410071
C0514,P0041,Electronics,1338.17,2024-12-29 11:48:38.410071
C0515,P0022,Electronics,394.73,2024-11-23 11:48:38.410071
C0515,P0045,Books,13.66,2024-08-25 11:48:38.410071
C0515,P0048,Home & Kitchen,182.55,2025-01-17 11:48:38.410071
C0515,P0049,Electronics,1465.15,2025-03-11 11:48:38.410071
C0515,P0017,Toys,31.09,2024-11-24 11:48:38.410071
C0515,P0012,Groceries,12.93,2024-09-08 11:48:38.410071
C0515,P0017,Toys,43.26,2024-11-24 11:48:38.410071
C0515,P0009,Groceries,28.8,2025-02-19 11:48:38.410071
C0515,P0036,Toys,52.14,2024-10-31 11:48:38.410071
C0516,P0015,Clothing,97.83,2025-01-29 11:48:38.410071
C0516,P0001,Home & Kitchen,155.58,2025-02-27 11:48:38.410071
C0516,P0052,Clothing,93.0,2024-10-27 11:48:38.410071
C0516,P0042,Groceries,24.79,2025-03-02 11:48:38.410071
C0516,P0027,Home & Kitchen,145.93,2024-10-06 11:48:38.410071
C0516,P0047,Clothing,94.51,2025-01-15 11:48:38.410071
C0516,P0007,Groceries,1.47,2025-03-08 11:48:38.410071
C0517,P0050,Home & Kitchen,888.28,2024-10-07 11:48:38.410071
C0517,P0043,Books,86.73,2024-08-22 11:48:38.410071
C0517,P0028,Electronics,1878.9,2024-11-29 11:48:38.410071
C0517,P0032,Clothing,314.96,2025-03-15 11:48:38.410071
C0517,P0057,Clothing,166.15,2025-02-24 11:48:38.410071
C0517,P0047,Clothing,226.11,2024-09-06 11:48:38.410071
C0517,P0002,Books,60.42,2025-02-10 11:48:38.410071
C0517,P0031,Groceries,77.15,2025-02-05 11:48:38.410071
C0517,P0007,Groceries,4.03,2024-09-10 11:48:38.410071
C0517,P0037,Toys,116.21,2025-01-30 11:48:38.410071
C0517,P0007,Groceries,17.27,2024-11-02 11:48:38.410071
C0517,P0059,Home & Kitchen,668.02,2025-02-14 11:48:38.410071
C0518,P0023,Home & Kitchen,67.74,2024-10-14 11:48:38.410071
C0518,P0039,Home & Kitchen,507.4,2024-12-10 11:48:38.410071
C0518,P0056,Books,102.17,2024-11-28 11:48:38.410071
C0518,P0029,Electronics,1846.2,2025-01-16 11:48:38.410071
C0518,P0003,Groceries,50.29,2024-12-16 11:48:38.410071
C0518,P0047,Clothing,205.96,2024-08-21 11:48:38.410071
C0518,P0028,Electronics,1776.46,2025-02-28 11:48:38.410071
C0518,P0010,Books,84.05,2025-01-05 11:48:38.410071
C0518,P0026,Books,53.91,2024-09-23 11:48:38.410071
C0518,P0040,Home & Kitchen,244.19,2025-01-10 11:48:38.410071
C0518,P0031,Groceries,59.16,2024-09-27 11:48:38.410071
C0518,P0002,Books,46.57,2025-03-06 11:48:38.410071
C0518,P0041,Electronics,1458.83,2025-01-03 11:48:38.410071
C0518,P0056,Books,91.95,2024-12-29 11:48:38.410071
C0518,P0043,Books,62.35,2024-12-31 11:48:38.410071
C0518,P0029,Electronics,524.39,2024-09-05 11:48:38.410071
C0518,P0056,Books,96.49,2025-03-11 11:48:38.410071
C0518,P0043,Books,63.72,2024-11-18 11:48:38.410071
C0518,P0041,Electronics,1610.57,2025-01-10 11:48:38.410071
C0518,P0049,Electronics,2309.61,2024-08-23 11:48:38.410071
C0518,P0013,Toys,90.52,2024-09-19 11:48:38.410071
C0518,P0041,Electronics,1603.57,2024-09-20 11:48:38.410071
C0518,P0036,Toys,63.07,2025-03-01 11:48:38.410071
C0519,P0039,Home & Kitchen,541.44,2025-01-26 11:48:38.410071
C0519,P0041,Electronics,1224.16,2024-10-04 11:48:38.410071
C0519,P0046,Electronics,1738.91,2024-09-07 11:48:38.410071
C0519,P0060,Home & Kitchen,359.98,2025-02-28 11:48:38.410071
C0519,P0007,Groceries,13.79,2024-09-22 11:48:38.410071
C0519,P0021,Books,76.22,2024-11-18 11:48:38.410071
C0519,P0051,Toys,46.49,2024-09-17 11:48:38.410071
C0519,P0004,Books,95.59,2024-10-31 11:48:38.410071
C0519,P0053,Clothing,108.92,2024-09-22 11:48:38.410071
C0520,P0005,Books,58.74,2025-01-19 11:48:38.410071
C0520,P0045,Books,23.73,2024-09-11 11:48:38.410071
C0520,P0045,Books,19.9,2025-01-30 11:48:38.410071
C0520,P0057,Clothing,157.18,2024-09-10 11:48:38.410071
C0520,P0016,Home & Kitchen,612.06,2024-11-29 11:48:38.410071
C0520,P0008,Groceries,43.47,2024-10-02 11:48:38.410071
C0520,P0029,Electronics,1639.46,2024-12-18 11:48:38.410071
C0520,P0043,Books,54.88,2024-09-06 11:48:38.410071
C0520,P0029,Electronics,2080.62,2025-02-15 11:48:38.410071
C0520,P0029,Electronics,2493.17,2024-11-19 11:48:38.410071
C0520,P0045,Books,21.36,2024-09-13 11:48:38.410071
C0520,P0029,Electronics,1584.27,2024-11-01 11:48:38.410071
C0520,P0021,Books,89.45,2024-08-29 11:48:38.410071
C0520,P0016,Home & Kitchen,495.47,2024-12-25 11:48:38.410071
C0520,P0028,Electronics,1768.73,2025-01-12 11:48:38.410071
C0520,P0053,Clothing,220.03,2024-11-19 11:48:38.410071
C0520,P0040,Home & Kitchen,188.58,2025-02-15 11:48:38.410071
C0520,P0003,Groceries,46.76,2025-02-21 11:48:38.410071
C0520,P0010,Books,99.97,2024-11-28 11:48:38.410071
C0521,P0026,Books,59.62,2024-11-13 11:48:38.410071
C0521,P0053,Clothing,111.1,2024-08-31 11:48:38.410071
C0521,P0029,Electronics,2444.35,2024-09-21 11:48:38.410071
C0521,P0005,Books,60.13,2024-12-16 11:48:38.410071
C0521,P0057,Clothing,148.18,2025-01-08 11:48:38.410071
